jobsohioregion,cip_code,degree_group_logord,academic_year,graduates,graduates_randomized
ohio,52.0701,3,2020,163,165
ohio,52.0701,3,2021,198,182
ohio,52.0701,3,2022,184,172
ohio,52.0701,4,2010,3,14
ohio,52.0701,4,2011,7,23
ohio,52.0701,4,2012,5,4
ohio,52.0701,4,2013,5,12
ohio,52.0701,4,2014,11,2
ohio,52.0701,4,2015,4,0
ohio,52.0701,4,2016,4,1
ohio,52.0701,4,2017,2,16
ohio,52.0701,4,2018,16,6
ohio,52.0701,4,2019,16,25
ohio,52.0701,4,2020,14,9
ohio,52.0701,4,2021,12,31
ohio,52.0701,4,2022,12,20
ohio,52.0701,5,2010,6,0
ohio,52.0701,5,2011,2,0
ohio,52.0702,3,2017,1,14
ohio,52.0703,1,2011,5,23
ohio,52.0703,1,2012,4,6
ohio,52.0703,1,2014,1,13
ohio,52.0703,1,2015,3,23
ohio,52.0703,1,2016,2,0
ohio,52.0703,1,2017,49,50
ohio,52.0703,1,2018,69,58
ohio,52.0703,1,2019,68,71
ohio,52.0703,1,2020,70,78
ohio,52.0703,1,2021,62,64
ohio,52.0703,1,2022,58,59
ohio,52.0703,2,2010,4,19
ohio,52.0703,2,2011,24,41
ohio,52.0703,2,2012,33,29
ohio,52.0703,2,2013,37,30
ohio,52.0703,2,2014,56,38
ohio,52.0703,2,2015,43,56
ohio,52.0703,2,2016,43,34
ohio,52.0703,2,2017,45,46
ohio,52.0703,2,2018,36,27
ohio,52.0703,2,2019,35,31
ohio,52.0703,2,2020,30,16
ohio,52.0703,2,2021,18,5
ohio,52.0703,2,2022,26,25
ohio,52.0703,3,2017,20,40
ohio,52.0703,3,2018,102,111
ohio,52.0703,3,2019,194,192
ohio,52.0703,3,2020,129,128
ohio,52.0703,3,2021,167,160
ohio,52.0703,3,2022,169,161
ohio,52.0703,4,2011,10,24
ohio,52.0703,4,2012,8,0
ohio,52.0703,4,2013,11,0
ohio,52.0703,4,2014,15,11
ohio,52.0703,4,2015,10,0
ohio,52.0703,4,2016,6,16
ohio,52.0703,4,2017,11,22
ohio,52.0703,4,2018,2,0
ohio,52.0703,4,2019,9,0
ohio,52.0703,4,2020,1,0
ohio,52.0703,4,2021,1,0
ohio,52.0703,5,2016,1,0
ohio,52.0799,1,2021,10,27
ohio,52.0799,2,2017,5,16
ohio,52.0799,2,2018,5,0
ohio,52.0799,2,2019,5,13
ohio,52.0799,2,2020,5,0
ohio,52.0799,2,2021,2,7
ohio,52.0799,2,2022,3,0
ohio,52.0799,4,2011,2,15
ohio,52.0799,4,2021,1,5
ohio,52.0799,4,2022,1,0
ohio,52.0801,1,2013,1,0
ohio,52.0801,1,2014,4,9
ohio,52.0801,1,2015,6,0
ohio,52.0801,1,2016,2,0
ohio,52.0801,1,2017,2,7
ohio,52.0801,1,2018,2,0
ohio,52.0801,1,2020,4,0
ohio,52.0801,1,2021,3,0
ohio,52.0801,1,2022,14,8
ohio,52.0801,2,2010,12,0
ohio,52.0801,2,2011,8,0
ohio,52.0801,2,2012,4,0
ohio,52.0801,2,2013,5,15
ohio,52.0801,2,2014,2,22
ohio,52.0801,2,2015,1,0
ohio,52.0801,2,2016,3,4
ohio,52.0801,2,2017,4,0
ohio,52.0801,2,2018,7,0
ohio,52.0801,2,2019,6,23
ohio,52.0801,2,2020,14,0
ohio,52.0801,2,2021,8,0
ohio,52.0801,2,2022,13,32
ohio,52.0801,3,2010,1381,1371
ohio,52.0801,3,2011,1851,1833
ohio,52.0801,3,2012,2002,2017
ohio,52.0801,3,2013,1831,1825
ohio,52.0801,3,2014,1987,2001
ohio,52.0801,3,2015,2043,2033
ohio,52.0801,3,2016,2165,2151
ohio,52.0801,3,2017,2384,2385
ohio,52.0801,3,2018,2574,2558
ohio,52.0801,3,2019,2748,2765
ohio,52.0801,3,2020,2727,2732
ohio,52.0801,3,2021,2780,2797
ohio,52.0801,3,2022,2796,2781
ohio,52.0801,4,2010,97,109
ohio,52.0801,4,2011,143,155
ohio,52.0801,4,2012,204,193
ohio,52.0801,4,2013,229,239
ohio,52.0801,4,2014,301,288
ohio,52.0801,4,2015,299,293
ohio,52.0801,4,2016,342,333
ohio,52.0801,4,2017,315,304
ohio,52.0801,4,2018,274,286
ohio,52.0801,4,2019,264,274
ohio,52.0801,4,2020,339,330
ohio,52.0801,4,2021,307,303
ohio,52.0801,4,2022,227,214
ohio,52.0801,5,2013,1,11
ohio,52.0801,5,2014,4,21
ohio,52.0801,5,2015,6,15
ohio,52.0801,5,2016,2,0
ohio,52.0803,1,2011,2,8
ohio,52.0803,1,2012,1,17
ohio,52.0803,1,2013,1,2
ohio,52.0803,1,2016,3,22
ohio,52.0803,1,2017,1,0
ohio,52.0803,1,2018,3,0
ohio,52.0803,1,2019,17,16
ohio,52.0803,1,2020,9,16
ohio,52.0803,1,2021,47,48
ohio,52.0803,1,2022,17,7
ohio,52.0803,2,2010,5,9
ohio,52.0803,2,2011,11,9
ohio,52.0803,2,2012,13,23
ohio,52.0803,2,2013,4,8
ohio,52.0803,2,2014,4,0
ohio,52.0803,2,2015,3,0
ohio,52.0803,2,2016,5,2
ohio,52.0803,2,2017,6,6
ohio,52.0803,2,2018,3,0
ohio,52.0803,2,2019,4,22
ohio,52.0803,2,2021,3,3
ohio,52.0803,2,2022,8,28
ohio,52.0803,4,2011,41,44
ohio,52.0803,4,2012,79,68
ohio,52.0803,4,2013,50,31
ohio,52.0803,4,2016,2,6
ohio,52.0803,4,2017,4,7
ohio,52.0804,1,2010,6,3
ohio,52.0804,1,2011,22,14
ohio,52.0804,1,2012,6,8
ohio,52.0804,1,2013,4,1
ohio,52.0804,1,2014,15,20
ohio,52.0804,1,2015,9,23
ohio,52.0804,1,2016,4,17
ohio,52.0804,1,2017,5,21
ohio,52.0804,1,2018,10,22
ohio,52.0804,1,2019,13,27
ohio,52.0804,1,2020,8,0
ohio,52.0804,1,2021,8,22
ohio,52.0804,1,2022,4,0
ohio,52.0804,2,2012,17,2
ohio,52.0804,2,2013,14,30
ohio,52.0804,2,2014,7,23
ohio,52.0804,2,2015,10,26
ohio,52.0804,2,2016,2,0
ohio,52.0804,2,2017,2,0
ohio,52.0804,2,2018,3,0
ohio,52.0804,3,2010,12,12
ohio,52.0804,3,2011,16,8
ohio,52.0804,3,2012,17,23
ohio,52.0804,3,2013,14,5
ohio,52.0804,3,2014,8,7
ohio,52.0804,3,2015,15,0
ohio,52.0804,3,2016,21,40
ohio,52.0804,3,2017,38,26
ohio,52.0804,3,2018,47,60
ohio,52.0804,3,2019,42,42
ohio,52.0804,3,2020,32,32
ohio,52.0804,3,2021,54,72
ohio,52.0804,3,2022,55,43
ohio,52.0804,4,2011,4,5
ohio,52.0806,4,2010,3,0
ohio,52.0806,4,2011,6,11
ohio,52.0806,4,2012,1,6
ohio,52.0806,4,2013,3,0
ohio,52.0899,1,2010,20,14
ohio,52.0899,1,2011,17,36
ohio,52.0899,1,2012,9,0
ohio,52.0899,1,2013,7,1
ohio,52.0899,1,2014,22,8
ohio,52.0899,1,2015,24,24
ohio,52.0899,1,2016,35,50
ohio,52.0899,1,2017,27,8
ohio,52.0899,1,2018,16,7
ohio,52.0899,1,2019,14,0
ohio,52.0899,1,2021,1,3
ohio,52.0899,1,2022,4,0
ohio,52.0899,2,2010,22,14
ohio,52.0899,2,2011,30,16
ohio,52.0899,2,2012,23,33
ohio,52.0899,2,2013,42,50
ohio,52.0899,2,2014,14,31
ohio,52.0899,2,2015,20,9
ohio,52.0899,2,2016,27,14
ohio,52.0899,2,2017,17,6
ohio,52.0899,2,2018,21,34
ohio,52.0899,2,2019,24,35
ohio,52.0899,2,2020,16,20
ohio,52.0899,2,2021,16,11
ohio,52.0899,2,2022,12,0
ohio,52.0899,3,2010,6,11
ohio,52.0899,3,2011,3,0
ohio,52.0899,3,2012,5,0
ohio,52.0899,3,2013,4,22
ohio,52.0899,3,2014,3,0
ohio,52.0899,3,2015,2,5
ohio,52.0899,3,2016,4,4
ohio,52.0899,3,2017,5,0
ohio,52.0899,3,2018,8,3
ohio,52.0899,3,2019,5,6
ohio,52.0899,3,2020,4,0
ohio,52.0899,3,2021,2,0
ohio,52.0899,3,2022,2,8
ohio,52.0899,4,2011,6,0
ohio,52.0899,4,2012,3,14
ohio,52.0899,4,2014,2,0
ohio,52.0901,1,2010,21,17
ohio,52.0901,1,2011,52,57
ohio,52.0901,1,2012,69,81
ohio,52.0901,1,2013,62,82
ohio,52.0901,1,2014,197,216
ohio,52.0901,1,2015,347,332
ohio,52.0901,1,2016,333,316
ohio,52.0901,1,2017,306,309
ohio,52.0901,1,2018,271,288
ohio,52.0901,1,2019,270,265
ohio,52.0901,1,2020,190,210
ohio,52.0901,1,2021,219,205
ohio,52.0901,1,2022,141,155
ohio,52.0901,2,2010,53,65
ohio,52.0901,2,2011,63,49
ohio,52.0901,2,2012,79,72
ohio,52.0901,2,2013,99,89
ohio,52.0901,2,2014,87,80
ohio,52.0901,2,2015,110,96
ohio,52.0901,2,2016,75,84
ohio,52.0901,2,2017,70,50
ohio,52.0901,2,2018,70,79
ohio,52.0901,2,2019,40,35
ohio,52.0901,2,2020,50,32
ohio,52.0901,2,2021,38,31
ohio,52.0901,2,2022,40,24
ohio,52.0901,3,2010,26,31
ohio,52.0901,3,2011,50,61
ohio,52.0901,3,2012,77,86
ohio,52.0901,3,2013,121,124
ohio,52.0901,3,2014,107,95
ohio,52.0901,3,2015,107,101
ohio,52.0901,3,2016,97,114
ohio,52.0901,3,2017,108,112
ohio,52.0901,3,2018,89,107
ohio,52.0901,3,2019,83,78
ohio,52.0901,3,2020,74,67
ohio,52.0901,3,2021,72,65
ohio,52.0901,3,2022,57,55
ohio,52.0901,4,2011,1,0
ohio,52.0901,4,2012,7,0
ohio,52.0901,4,2013,5,10
ohio,52.0901,4,2014,8,0
ohio,52.0901,4,2015,7,6
ohio,52.0901,4,2016,6,9
ohio,52.0901,4,2017,10,4
ohio,52.0901,4,2018,10,0
ohio,52.0901,4,2019,9,21
ohio,52.0901,4,2020,12,26
ohio,52.0901,4,2021,8,0
ohio,52.0901,4,2022,5,2
ohio,52.0903,1,2012,1,0
ohio,52.0903,1,2015,2,7
ohio,52.0903,1,2017,1,8
ohio,52.0903,1,2018,3,0
ohio,52.0903,1,2020,11,29
ohio,52.0903,1,2021,14,12
ohio,52.0903,1,2022,13,19
ohio,52.0903,2,2010,38,57
ohio,52.0903,2,2011,39,22
ohio,52.0903,2,2012,39,52
ohio,52.0903,2,2013,46,53
ohio,52.0903,2,2014,40,50
ohio,52.0903,2,2015,44,60
ohio,52.0903,2,2016,38,26
ohio,52.0903,2,2017,49,48
ohio,52.0903,2,2018,34,52
ohio,52.0903,2,2019,37,37
ohio,52.0903,2,2020,36,30
ohio,52.0903,2,2021,42,40
ohio,52.0903,2,2022,34,19
ohio,52.0903,3,2010,37,29
ohio,52.0903,3,2011,51,64
ohio,52.0903,3,2012,28,35
ohio,52.0903,3,2013,6,19
ohio,52.0903,3,2019,1,3
ohio,52.0904,1,2010,55,36
ohio,52.0904,1,2011,73,93
ohio,52.0904,1,2012,70,70
ohio,52.0904,1,2013,1,21
ohio,52.0904,1,2014,6,24
ohio,52.0904,1,2015,12,20
ohio,52.0904,1,2016,25,24
ohio,52.0904,1,2017,8,5
ohio,52.0904,1,2018,8,19
ohio,52.0904,1,2019,7,0
ohio,52.0904,1,2020,7,8
ohio,52.0904,1,2021,6,0
ohio,52.0904,1,2022,4,22
ohio,52.0904,2,2010,33,37
ohio,52.0904,2,2011,44,25
ohio,52.0904,2,2012,52,69
ohio,52.0904,2,2013,32,19
ohio,52.0904,2,2014,34,18
ohio,52.0904,2,2015,43,60
ohio,52.0904,2,2016,25,40
ohio,52.0904,2,2017,26,45
ohio,52.0904,2,2018,35,43
ohio,52.0904,2,2019,17,15
ohio,52.0904,2,2020,21,1
ohio,52.0904,2,2021,13,1
ohio,52.0904,2,2022,8,0
ohio,52.0904,3,2010,136,130
ohio,52.0904,3,2011,147,162
ohio,52.0904,3,2012,141,156
ohio,52.0904,3,2013,99,81
ohio,52.0904,3,2014,103,91
ohio,52.0904,3,2015,103,106
ohio,52.0904,3,2016,95,80
ohio,52.0904,3,2017,80,91
ohio,52.0904,3,2018,80,96
ohio,52.0904,3,2019,59,64
ohio,52.0904,3,2020,48,43
ohio,52.0904,3,2021,43,31
ohio,52.0904,3,2022,49,66
ohio,52.0904,4,2010,3,0
ohio,52.0904,4,2011,1,19
ohio,52.0904,4,2012,1,20
ohio,52.0904,4,2013,1,0
ohio,52.0904,4,2014,2,22
ohio,52.0904,4,2015,4,6
ohio,52.0904,4,2016,1,0
ohio,52.0904,4,2018,1,0
ohio,52.0905,1,2010,44,28
ohio,52.0905,1,2011,54,52
ohio,52.0905,1,2012,50,49
ohio,52.0905,1,2013,41,47
ohio,52.0905,1,2014,41,25
ohio,52.0905,1,2015,42,51
ohio,52.0905,1,2016,50,64
ohio,52.0905,1,2017,38,22
ohio,52.0905,1,2018,24,35
ohio,52.0905,1,2019,27,36
ohio,52.0905,1,2020,33,48
ohio,52.0905,1,2021,19,26
ohio,52.0905,1,2022,13,4
ohio,52.0905,2,2010,28,33
ohio,52.0905,2,2011,29,21
ohio,52.0905,2,2012,23,7
ohio,52.0905,2,2013,31,47
ohio,52.0905,2,2014,23,31
ohio,52.0905,2,2015,29,22
ohio,52.0905,2,2016,37,21
ohio,52.0905,2,2017,30,34
ohio,52.0905,2,2018,17,21
ohio,52.0905,2,2019,6,0
ohio,52.0905,2,2020,9,15
ohio,52.0905,2,2021,5,9
ohio,52.0905,2,2022,2,19
ohio,52.0906,3,2022,30,43
ohio,52.0907,1,2013,7,27
ohio,52.0907,1,2014,13,32
ohio,52.0907,1,2015,12,30
ohio,52.0907,1,2016,10,20
ohio,52.0907,1,2017,8,23
ohio,52.0907,1,2018,16,33
ohio,52.0907,1,2019,9,14
ohio,52.0907,1,2020,11,12
ohio,52.0907,1,2021,13,19
ohio,52.0907,1,2022,4,21
ohio,52.0907,2,2013,8,0
ohio,52.0907,2,2014,8,15
ohio,52.0907,2,2015,11,31
ohio,52.0907,2,2016,7,0
ohio,52.0907,2,2017,7,15
ohio,52.0907,2,2018,8,20
ohio,52.0907,2,2019,3,0
ohio,52.0907,2,2020,15,27
ohio,52.0907,2,2021,15,0
ohio,52.0907,2,2022,4,0
ohio,52.0908,1,2015,1,0
ohio,52.0908,1,2016,1,0
ohio,52.0908,1,2017,1,0
ohio,52.0908,1,2018,1,13
ohio,52.0908,1,2022,1,19
ohio,52.0908,2,2016,2,0
ohio,52.0909,3,2020,17,20
ohio,52.0909,3,2021,15,8
ohio,52.0909,3,2022,13,31
ohio,52.0999,1,2012,4,0
ohio,52.0999,1,2014,2,0
ohio,52.1001,1,2010,23,25
ohio,52.1001,1,2011,33,48
ohio,52.1001,1,2012,34,14
ohio,52.1001,1,2013,34,26
ohio,52.1001,1,2014,32,33
ohio,52.1001,1,2015,46,37
ohio,52.1001,1,2016,58,56
ohio,52.1001,1,2017,65,84
ohio,52.1001,1,2018,133,119
ohio,52.1001,1,2019,171,173
ohio,52.1001,1,2020,153,133
ohio,52.1001,1,2021,128,142
ohio,52.1001,1,2022,108,109
ohio,52.1001,2,2010,94,81
ohio,52.1001,2,2011,111,122
ohio,52.1001,2,2012,157,164
ohio,52.1001,2,2013,167,149
ohio,52.1001,2,2014,115,107
ohio,52.1001,2,2015,131,136
ohio,52.1001,2,2016,131,135
ohio,52.1001,2,2017,133,116
ohio,52.1001,2,2018,165,150
ohio,52.1001,2,2019,151,164
ohio,52.1001,2,2020,132,149
ohio,52.1001,2,2021,118,103
ohio,52.1001,2,2022,94,87
ohio,52.1001,3,2010,235,228
ohio,52.1001,3,2011,419,407
ohio,52.1001,3,2012,414,405
ohio,52.1001,3,2013,353,367
ohio,52.1001,3,2014,338,341
ohio,52.1001,3,2015,398,401
ohio,52.1001,3,2016,368,354
ohio,52.1001,3,2017,392,373
ohio,52.1001,3,2018,388,408
ohio,52.1001,3,2019,405,424
ohio,52.1001,3,2020,361,373
ohio,52.1001,3,2021,398,415
ohio,52.1001,3,2022,419,427
ohio,52.1001,4,2010,60,74
ohio,52.1001,4,2011,122,107
ohio,52.1001,4,2012,112,116
ohio,52.1001,4,2013,156,139
ohio,52.1001,4,2014,176,173
ohio,52.1001,4,2015,169,151
ohio,52.1001,4,2016,149,153
ohio,52.1001,4,2017,156,142
ohio,52.1001,4,2018,149,131
ohio,52.1001,4,2019,160,150
ohio,52.1001,4,2020,171,172
ohio,52.1001,4,2021,167,156
ohio,52.1001,4,2022,187,195
ohio,52.1001,5,2011,2,1
ohio,52.1001,5,2014,1,0
ohio,52.1002,1,2010,1,0
ohio,52.1002,1,2011,1,0
ohio,52.1002,3,2010,49,63
ohio,52.1002,3,2011,56,54
ohio,52.1002,3,2012,41,30
ohio,52.1002,3,2013,31,19
ohio,52.1002,3,2014,29,20
ohio,52.1002,3,2015,24,18
ohio,52.1002,3,2016,27,28
ohio,52.1002,3,2017,43,41
ohio,52.1002,3,2018,62,42
ohio,52.1002,3,2019,48,51
ohio,52.1002,3,2020,55,40
ohio,52.1002,3,2021,62,53
ohio,52.1002,3,2022,50,31
ohio,52.1002,4,2010,20,35
ohio,52.1002,4,2011,26,37
ohio,52.1002,4,2012,22,33
ohio,52.1002,4,2013,29,16
ohio,52.1002,4,2014,35,20
ohio,52.1002,4,2015,30,29
ohio,52.1002,4,2016,12,12
ohio,52.1002,4,2017,14,15
ohio,52.1002,4,2018,15,0
ohio,52.1002,4,2019,14,0
ohio,52.1002,4,2020,13,0
ohio,52.1002,4,2021,9,17
ohio,52.1002,4,2022,17,32
ohio,52.1003,1,2010,5,12
ohio,52.1003,1,2011,6,0
ohio,52.1003,1,2012,4,0
ohio,52.1003,1,2013,18,38
ohio,52.1003,1,2014,9,0
ohio,52.1003,1,2015,18,0
ohio,52.1003,1,2016,5,14
ohio,52.1003,1,2017,4,24
ohio,52.1003,1,2018,5,0
ohio,52.1003,1,2019,14,1
ohio,52.1003,1,2020,17,6
ohio,52.1003,1,2021,16,34
ohio,52.1003,1,2022,12,17
ohio,52.1003,2,2010,2,0
ohio,52.1003,2,2012,2,0
ohio,52.1003,2,2013,2,0
ohio,52.1003,2,2014,8,0
ohio,52.1003,2,2015,10,28
ohio,52.1003,2,2016,26,30
ohio,52.1003,2,2017,40,45
ohio,52.1003,2,2018,22,37
ohio,52.1003,2,2019,24,16
ohio,52.1003,2,2020,11,23
ohio,52.1003,2,2021,20,15
ohio,52.1003,2,2022,9,0
ohio,52.1003,3,2010,133,136
ohio,52.1003,3,2011,230,240
ohio,52.1003,3,2012,229,237
ohio,52.1003,3,2013,158,158
ohio,52.1003,3,2014,146,137
ohio,52.1003,3,2015,138,122
ohio,52.1003,3,2016,136,153
ohio,52.1003,3,2017,143,157
ohio,52.1003,3,2018,124,133
ohio,52.1003,3,2019,108,97
ohio,52.1003,3,2020,112,132
ohio,52.1003,3,2021,107,91
ohio,52.1003,3,2022,104,93
ohio,52.1003,4,2010,11,30
ohio,52.1003,4,2011,136,128
ohio,52.1003,4,2012,114,111
ohio,52.1003,4,2013,158,152
ohio,52.1003,4,2014,114,118
ohio,52.1003,4,2015,75,71
ohio,52.1003,4,2016,113,115
ohio,52.1003,4,2017,106,122
ohio,52.1003,4,2018,69,65
ohio,52.1003,4,2019,81,91
ohio,52.1003,4,2020,82,74
ohio,52.1003,4,2021,63,43
ohio,52.1003,4,2022,80,70
ohio,52.1003,5,2010,7,8
ohio,52.1003,5,2012,1,11
ohio,52.1003,5,2013,1,21
ohio,52.1004,1,2014,1,0
ohio,52.1004,1,2015,2,0
ohio,52.1005,1,2018,2,19
ohio,52.1005,3,2019,5,20
ohio,52.1005,3,2020,17,30
ohio,52.1005,3,2021,51,46
ohio,52.1005,4,2011,28,41
ohio,52.1005,4,2012,33,32
ohio,52.1005,4,2013,33,27
ohio,52.1005,4,2014,29,17
ohio,52.1005,4,2015,27,26
ohio,52.1005,4,2016,27,33
ohio,52.1005,4,2017,15,4
ohio,52.1005,4,2018,17,36
ohio,52.1005,4,2019,21,20
ohio,52.1005,4,2020,14,26
ohio,52.1006,1,2022,1,14
ohio,52.1099,1,2010,35,34
ohio,52.1099,1,2011,13,28
ohio,52.1099,1,2012,13,5
ohio,52.1099,1,2013,7,0
ohio,52.1099,1,2014,2,15
ohio,52.1099,1,2015,4,17
ohio,52.1099,1,2017,2,3
ohio,52.1099,1,2018,3,17
ohio,52.1099,1,2019,3,0
ohio,52.1099,1,2020,4,19
ohio,52.1099,1,2021,5,21
ohio,52.1099,1,2022,8,15
ohio,52.1099,2,2011,2,15
ohio,52.1099,2,2012,4,15
ohio,52.1099,2,2013,6,10
ohio,52.1099,2,2014,5,8
ohio,52.1099,2,2015,5,19
ohio,52.1099,3,2016,1,16
ohio,52.1099,3,2017,2,13
ohio,52.1099,3,2019,1,0
ohio,52.1099,3,2020,1,0
ohio,52.1099,3,2021,2,22
ohio,52.1099,3,2022,1,0
ohio,52.1099,5,2014,1,10
ohio,52.1099,5,2015,4,20
ohio,52.1099,5,2017,2,0
ohio,52.1099,5,2018,3,16
ohio,52.1099,5,2019,3,0
ohio,52.1101,1,2010,21,32
ohio,52.1101,1,2011,36,24
ohio,52.1101,1,2012,26,30
ohio,52.1101,1,2013,44,42
ohio,52.1101,1,2014,44,58
ohio,52.1101,1,2015,44,47
ohio,52.1101,1,2016,46,62
ohio,52.1101,1,2017,46,54
ohio,52.1101,1,2018,44,41
ohio,52.1101,1,2019,46,56
ohio,52.1101,1,2020,39,42
ohio,52.1101,1,2021,33,17
ohio,52.1101,1,2022,17,18
ohio,52.1101,2,2010,27,28
ohio,52.1101,2,2011,8,16
ohio,52.1101,2,2012,18,0
ohio,52.1101,2,2013,16,32
ohio,52.1101,2,2014,13,30
ohio,52.1101,2,2015,14,7
ohio,52.1101,2,2016,9,0
ohio,52.1101,2,2017,13,17
ohio,52.1101,2,2018,15,0
ohio,52.1101,2,2019,7,0
ohio,52.1101,2,2020,6,0
ohio,52.1101,2,2021,6,20
ohio,52.1101,2,2022,4,21
ohio,52.1101,3,2010,200,215
ohio,52.1101,3,2011,352,361
ohio,52.1101,3,2012,417,397
ohio,52.1101,3,2013,302,321
ohio,52.1101,3,2014,273,273
ohio,52.1101,3,2015,313,315
ohio,52.1101,3,2016,298,309
ohio,52.1101,3,2017,319,319
ohio,52.1101,3,2018,318,330
ohio,52.1101,3,2019,368,361
ohio,52.1101,3,2020,356,364
ohio,52.1101,3,2021,338,348
ohio,52.1101,3,2022,290,298
ohio,52.1101,4,2010,20,21
ohio,52.1101,4,2011,59,64
ohio,52.1101,4,2012,57,60
ohio,52.1101,4,2013,72,65
ohio,52.1101,4,2014,43,51
ohio,52.1101,4,2015,54,74
ohio,52.1101,4,2016,33,39
ohio,52.1101,4,2017,30,34
ohio,52.1101,4,2018,40,53
ohio,52.1101,4,2019,16,16
ohio,52.1101,4,2020,22,33
ohio,52.1101,4,2021,22,30
ohio,52.1101,4,2022,24,4
ohio,52.1101,5,2010,1,0
ohio,52.1101,5,2013,3,12
ohio,52.1101,5,2014,1,11
ohio,52.1101,5,2015,2,4
ohio,52.1101,5,2016,1,19
ohio,52.1101,5,2017,7,16
ohio,52.1101,5,2018,4,0
ohio,52.1101,5,2019,6,5
ohio,52.1201,1,2011,13,10
ohio,52.1201,1,2012,4,0
ohio,52.1201,1,2013,6,26
ohio,52.1201,1,2014,13,0
ohio,52.1201,1,2015,20,22
ohio,52.1201,1,2016,11,22
ohio,52.1201,1,2017,8,19
ohio,52.1201,1,2018,9,0
ohio,52.1201,1,2019,5,21
ohio,52.1201,1,2020,9,5
ohio,52.1201,1,2021,10,25
ohio,52.1201,2,2010,38,36
ohio,52.1201,2,2011,85,82
ohio,52.1201,2,2012,141,144
ohio,52.1201,2,2013,110,96
ohio,52.1201,2,2014,75,91
ohio,52.1201,2,2015,97,107
ohio,52.1201,2,2016,49,52
ohio,52.1201,2,2017,68,87
ohio,52.1201,2,2018,28,14
ohio,52.1201,2,2019,66,53
ohio,52.1201,2,2020,10,26
ohio,52.1201,2,2021,21,16
ohio,52.1201,2,2022,4,0
ohio,52.1201,3,2010,316,316
ohio,52.1201,3,2011,415,414
ohio,52.1201,3,2012,430,440
ohio,52.1201,3,2013,358,338
ohio,52.1201,3,2014,434,443
ohio,52.1201,3,2015,370,364
ohio,52.1201,3,2016,392,388
ohio,52.1201,3,2017,376,377
ohio,52.1201,3,2018,403,397
ohio,52.1201,3,2019,400,387
ohio,52.1201,3,2020,391,380
ohio,52.1201,3,2021,442,437
ohio,52.1201,3,2022,327,347
ohio,52.1201,4,2010,27,38
ohio,52.1201,4,2011,52,70
ohio,52.1201,4,2012,42,38
ohio,52.1201,4,2013,78,93
ohio,52.1201,4,2014,44,27
ohio,52.1201,4,2015,49,44
ohio,52.1201,4,2016,44,36
ohio,52.1201,4,2017,50,53
ohio,52.1201,4,2018,32,17
ohio,52.1201,4,2019,53,42
ohio,52.1201,4,2020,41,37
ohio,52.1201,4,2021,60,52
ohio,52.1201,4,2022,34,42
ohio,52.1201,5,2018,2,11
ohio,52.1201,5,2019,3,0
ohio,52.1206,2,2010,1,0
ohio,52.1206,3,2016,2,4
ohio,52.1206,3,2017,4,17
ohio,52.1206,3,2018,4,0
ohio,52.1206,3,2019,5,12
ohio,52.1206,3,2020,3,0
ohio,52.1206,3,2021,2,0
ohio,52.1207,1,2020,1,0
ohio,52.1207,4,2011,25,6
ohio,52.1207,4,2012,10,25
ohio,52.1207,4,2013,13,12
ohio,52.1207,4,2014,12,3
ohio,52.1207,4,2015,16,23
ohio,52.1207,4,2016,14,26
ohio,52.1207,4,2017,25,22
ohio,52.1207,4,2018,22,9
ohio,52.1207,4,2019,37,54
ohio,52.1207,4,2020,2,0
ohio,52.1207,4,2021,4,0
ohio,52.1207,4,2022,3,8
ohio,52.1299,1,2010,16,0
ohio,52.1299,1,2011,30,29
ohio,52.1299,1,2012,7,8
ohio,52.1299,1,2013,13,13
ohio,52.1299,1,2014,17,0
ohio,52.1299,1,2015,4,0
ohio,52.1299,1,2016,2,18
ohio,52.1299,1,2017,2,0
ohio,52.1299,1,2018,50,53
ohio,52.1299,1,2019,4,2
ohio,52.1299,1,2020,3,11
ohio,52.1299,1,2021,3,0
ohio,52.1299,1,2022,1,8
ohio,52.1299,2,2010,8,12
ohio,52.1299,2,2011,2,0
ohio,52.1299,2,2012,3,0
ohio,52.1299,2,2013,1,0
ohio,52.1299,2,2014,2,3
ohio,52.1299,2,2015,4,13
ohio,52.1299,2,2016,6,0
ohio,52.1299,2,2017,10,30
ohio,52.1299,2,2018,7,2
ohio,52.1299,2,2019,1,0
ohio,52.1299,3,2010,1,16
ohio,52.1299,3,2011,2,3
ohio,52.1299,3,2012,4,0
ohio,52.1299,3,2013,4,0
ohio,52.1299,3,2014,1,0
ohio,52.1299,3,2015,4,10
ohio,52.1299,3,2016,14,6
ohio,52.1299,3,2017,17,7
ohio,52.1299,3,2018,25,10
ohio,52.1299,3,2019,36,49
ohio,52.1299,3,2020,41,23
ohio,52.1299,3,2021,26,24
ohio,52.1299,3,2022,27,35
ohio,52.1299,4,2010,3,17
ohio,52.1299,4,2011,1,2
ohio,52.1299,4,2012,1,1
ohio,52.1299,4,2013,2,0
ohio,52.1299,4,2014,1,0
ohio,52.1299,4,2015,122,115
ohio,52.1299,4,2016,111,125
ohio,52.1299,4,2017,160,165
ohio,52.1299,4,2018,132,125
ohio,52.1299,4,2019,130,122
ohio,52.1299,4,2020,122,110
ohio,52.1299,5,2010,3,13
ohio,52.1299,5,2011,4,0
ohio,52.1299,5,2012,4,10
ohio,52.1299,5,2014,1,0
